COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
AUSTRALI,BALANCE,OPRODS,NETDELIC,YTD2022,1184.914
AUSTRALI,BALANCE,RESFUEL,NETDELIC,2020,211.0
AUSTRALI,BALANCE,RESFUEL,NETDELIC,2021,195.404
AUSTRALI,BALANCE,RESFUEL,NETDELIC,3Q2022,30.0
AUSTRALI,BALANCE,RESFUEL,NETDELIC,SEP2021,14.032
AUSTRALI,BALANCE,RESFUEL,NETDELIC,YTD2021,145.074
AUSTRALI,BALANCE,RESFUEL,NETDELIC,YTD2022,138.984
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2020,11305.0
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2021,11540.631
AUSTRALI,BALANCE,TOTGASO,NETDELIC,3Q2022,1992.0
AUSTRALI,BALANCE,TOTGASO,NETDELIC,SEP2021,795.914
AUSTRALI,BALANCE,TOTGASO,NETDELIC,YTD2021,8504.813
AUSTRALI,BALANCE,TOTGASO,NETDELIC,YTD2022,7812.363
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2020,3237.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2021,2928.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,3Q2022,866.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,SEP2021,208.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,YTD2021,2171.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,YTD2022,3019.0
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,2020,42107.0
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,2021,43286.506
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,3Q2022,7760.0
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,SEP2021,3383.341
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,YTD2021,32043.327
AUSTRALI,BALANCE,TOTPRODS,NETDELIC,YTD2022,30074.747
AUSTRIA,BALANCE,GASDIES,NETDELIC,2020,7397.736
AUSTRIA,BALANCE,GASDIES,NETDELIC,2021,7447.889
AUSTRIA,BALANCE,GASDIES,NETDELIC,3Q2022,1149.676
AUSTRIA,BALANCE,GASDIES,NETDELIC,SEP2021,687.281
AUSTRIA,BALANCE,GASDIES,NETDELIC,YTD2021,5536.499
AUSTRIA,BALANCE,GASDIES,NETDELIC,YTD2022,4651.225
AUSTRIA,BALANCE,LPG,NETDELIC,2020,79.869
AUSTRIA,BALANCE,LPG,NETDELIC,2021,81.893
AUSTRIA,BALANCE,LPG,NETDELIC,3Q2022,14.612
AUSTRIA,BALANCE,LPG,NETDELIC,SEP2021,6.959
AUSTRIA,BALANCE,LPG,NETDELIC,YTD2021,58.997
AUSTRIA,BALANCE,LPG,NETDELIC,YTD2022,58.964
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,2020,1049.454
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,2021,1081.534
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,3Q2022,90.287
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,SEP2021,86.668
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,YTD2021,821.176
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,YTD2022,553.815
AUSTRIA,BALANCE,OPRODS,NETDELIC,2020,572.081
AUSTRIA,BALANCE,OPRODS,NETDELIC,2021,589.49
AUSTRIA,BALANCE,OPRODS,NETDELIC,3Q2022,110.932
AUSTRIA,BALANCE,OPRODS,NETDELIC,SEP2021,74.882
AUSTRIA,BALANCE,OPRODS,NETDELIC,YTD2021,435.1
AUSTRIA,BALANCE,OPRODS,NETDELIC,YTD2022,328.15
AUSTRIA,BALANCE,RESFUEL,NETDELIC,2020,68.695
AUSTRIA,BALANCE,RESFUEL,NETDELIC,2021,65.507
AUSTRIA,BALANCE,RESFUEL,NETDELIC,3Q2022,9.799
AUSTRIA,BALANCE,RESFUEL,NETDELIC,SEP2021,5.45
AUSTRIA,BALANCE,RESFUEL,NETDELIC,YTD2021,41.278
AUSTRIA,BALANCE,RESFUEL,NETDELIC,YTD2022,37.467
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2020,1363.398
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2021,1442.387
AUSTRIA,BALANCE,TOTGASO,NETDELIC,3Q2022,261.878
AUSTRIA,BALANCE,TOTGASO,NETDELIC,SEP2021,156.463
AUSTRIA,BALANCE,TOTGASO,NETDELIC,YTD2021,1080.685
AUSTRIA,BALANCE,TOTGASO,NETDELIC,YTD2022,995.457
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2020,322.52
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2021,404.516
AUSTRIA,BALANCE,TOTKERO,NETDELIC,3Q2022,102.741
AUSTRIA,BALANCE,TOTKERO,NETDELIC,SEP2021,50.478
AUSTRIA,BALANCE,TOTKERO,NETDELIC,YTD2021,265.916
AUSTRIA,BALANCE,TOTKERO,NETDELIC,YTD2022,388.879
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,2020,10853.753
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,2021,11113.216
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,3Q2022,1739.925
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,SEP2021,1068.181
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,YTD2021,8239.651
AUSTRIA,BALANCE,TOTPRODS,NETDELIC,YTD2022,7013.957
BELGIUM,BALANCE,GASDIES,NETDELIC,2020,9109.0
BELGIUM,BALANCE,GASDIES,NETDELIC,2021,9352.0
BELGIUM,BALANCE,GASDIES,NETDELIC,3Q2022,1272.6
BELGIUM,BALANCE,GASDIES,NETDELIC,SEP2021,800.4
BELGIUM,BALANCE,GASDIES,NETDELIC,YTD2021,6799.0
BELGIUM,BALANCE,GASDIES,NETDELIC,YTD2022,5765.3
BELGIUM,BALANCE,LPG,NETDELIC,2020,2238.0
BELGIUM,BALANCE,LPG,NETDELIC,2021,2211.3
BELGIUM,BALANCE,LPG,NETDELIC,3Q2022,474.2
BELGIUM,BALANCE,LPG,NETDELIC,SEP2021,134.4
BELGIUM,BALANCE,LPG,NETDELIC,YTD2021,1735.5
BELGIUM,BALANCE,LPG,NETDELIC,YTD2022,1712.2
BELGIUM,BALANCE,NAPHTHA,NETDELIC,2020,4311.2
BELGIUM,BALANCE,NAPHTHA,NETDELIC,2021,4938.3
BELGIUM,BALANCE,NAPHTHA,NETDELIC,3Q2022,691.3
BELGIUM,BALANCE,NAPHTHA,NETDELIC,SEP2021,455.4
BELGIUM,BALANCE,NAPHTHA,NETDELIC,YTD2021,3504.5
BELGIUM,BALANCE,NAPHTHA,NETDELIC,YTD2022,2618.2
BELGIUM,BALANCE,OPRODS,NETDELIC,2020,636.2
BELGIUM,BALANCE,OPRODS,NETDELIC,2021,692.1
BELGIUM,BALANCE,OPRODS,NETDELIC,3Q2022,26.5
BELGIUM,BALANCE,OPRODS,NETDELIC,SEP2021,66.9
BELGIUM,BALANCE,OPRODS,NETDELIC,YTD2021,501.9
BELGIUM,BALANCE,OPRODS,NETDELIC,YTD2022,259.1
BELGIUM,BALANCE,RESFUEL,NETDELIC,2020,46.2
BELGIUM,BALANCE,RESFUEL,NETDELIC,2021,48.0
BELGIUM,BALANCE,RESFUEL,NETDELIC,3Q2022,4.4
BELGIUM,BALANCE,RESFUEL,NETDELIC,SEP2021,3.5
BELGIUM,BALANCE,RESFUEL,NETDELIC,YTD2021,36.4
BELGIUM,BALANCE,RESFUEL,NETDELIC,YTD2022,21.0
BELGIUM,BALANCE,TOTGASO,NETDELIC,2020,1621.6
BELGIUM,BALANCE,TOTGASO,NETDELIC,2021,1997.2
BELGIUM,BALANCE,TOTGASO,NETDELIC,3Q2022,344.6
BELGIUM,BALANCE,TOTGASO,NETDELIC,SEP2021,189.6
BELGIUM,BALANCE,TOTGASO,NETDELIC,YTD2021,1443.5
BELGIUM,BALANCE,TOTGASO,NETDELIC,YTD2022,1417.7
BELGIUM,BALANCE,TOTKERO,NETDELIC,2020,1183.8
BELGIUM,BALANCE,TOTKERO,NETDELIC,2021,1489.4
BELGIUM,BALANCE,TOTKERO,NETDELIC,3Q2022,324.2
BELGIUM,BALANCE,TOTKERO,NETDELIC,SEP2021,142.3
BELGIUM,BALANCE,TOTKERO,NETDELIC,YTD2021,1063.4
BELGIUM,BALANCE,TOTKERO,NETDELIC,YTD2022,1129.1
BELGIUM,BALANCE,TOTPRODS,NETDELIC,2020,19146.0
BELGIUM,BALANCE,TOTPRODS,NETDELIC,2021,20728.3
BELGIUM,BALANCE,TOTPRODS,NETDELIC,3Q2022,3137.8
BELGIUM,BALANCE,TOTPRODS,NETDELIC,SEP2021,1792.5
BELGIUM,BALANCE,TOTPRODS,NETDELIC,YTD2021,15084.2
BELGIUM,BALANCE,TOTPRODS,NETDELIC,YTD2022,12922.6
CANADA,BALANCE,GASDIES,NETDELIC,2020,27424.707
CANADA,BALANCE,GASDIES,NETDELIC,2021,27638.083
CANADA,BALANCE,GASDIES,NETDELIC,3Q2022,6480.927
CANADA,BALANCE,GASDIES,NETDELIC,SEP2021,2480.663
CANADA,BALANCE,GASDIES,NETDELIC,SEP2022,2083.773
CANADA,BALANCE,GASDIES,NETDELIC,YTD2021,20601.071
CANADA,BALANCE,GASDIES,NETDELIC,YTD2022,20012.962
CANADA,BALANCE,LPG,NETDELIC,2020,6217.711
CANADA,BALANCE,LPG,NETDELIC,2021,6518.016
CANADA,BALANCE,LPG,NETDELIC,3Q2022,2116.113
CANADA,BALANCE,LPG,NETDELIC,SEP2021,587.764
CANADA,BALANCE,LPG,NETDELIC,SEP2022,631.372
CANADA,BALANCE,LPG,NETDELIC,YTD2021,5014.857
CANADA,BALANCE,LPG,NETDELIC,YTD2022,5816.886
CANADA,BALANCE,NAPHTHA,NETDELIC,2020,743.433
CANADA,BALANCE,NAPHTHA,NETDELIC,2021,688.231
CANADA,BALANCE,NAPHTHA,NETDELIC,3Q2022,252.032
CANADA,BALANCE,NAPHTHA,NETDELIC,SEP2021,59.007
CANADA,BALANCE,NAPHTHA,NETDELIC,SEP2022,66.112
CANADA,BALANCE,NAPHTHA,NETDELIC,YTD2021,520.975
CANADA,BALANCE,NAPHTHA,NETDELIC,YTD2022,643.382
CANADA,BALANCE,OPRODS,NETDELIC,2020,21713.021
CANADA,BALANCE,OPRODS,NETDELIC,2021,20524.842
CANADA,BALANCE,OPRODS,NETDELIC,3Q2022,5485.328
CANADA,BALANCE,OPRODS,NETDELIC,SEP2021,1551.898
CANADA,BALANCE,OPRODS,NETDELIC,SEP2022,1803.978
CANADA,BALANCE,OPRODS,NETDELIC,YTD2021,14788.354
CANADA,BALANCE,OPRODS,NETDELIC,YTD2022,14557.627
CANADA,BALANCE,RESFUEL,NETDELIC,2020,2925.414
CANADA,BALANCE,RESFUEL,NETDELIC,2021,2461.056
CANADA,BALANCE,RESFUEL,NETDELIC,3Q2022,663.645
CANADA,BALANCE,RESFUEL,NETDELIC,SEP2021,167.124
CANADA,BALANCE,RESFUEL,NETDELIC,SEP2022,256.975
CANADA,BALANCE,RESFUEL,NETDELIC,YTD2021,1782.345
CANADA,BALANCE,RESFUEL,NETDELIC,YTD2022,2098.805
CANADA,BALANCE,TOTGASO,NETDELIC,2020,28377.352
CANADA,BALANCE,TOTGASO,NETDELIC,2021,30291.151
CANADA,BALANCE,TOTGASO,NETDELIC,3Q2022,8091.189
CANADA,BALANCE,TOTGASO,NETDELIC,SEP2021,2488.335
CANADA,BALANCE,TOTGASO,NETDELIC,SEP2022,2545.453
CANADA,BALANCE,TOTGASO,NETDELIC,YTD2021,22292.744
CANADA,BALANCE,TOTGASO,NETDELIC,YTD2022,22934.158
CANADA,BALANCE,TOTKERO,NETDELIC,2020,3758.843
CANADA,BALANCE,TOTKERO,NETDELIC,2021,3993.151
CANADA,BALANCE,TOTKERO,NETDELIC,3Q2022,1944.076
CANADA,BALANCE,TOTKERO,NETDELIC,SEP2021,410.916
CANADA,BALANCE,TOTKERO,NETDELIC,SEP2022,608.779
CANADA,BALANCE,TOTKERO,NETDELIC,YTD2021,2654.267
CANADA,BALANCE,TOTKERO,NETDELIC,YTD2022,4581.797
CANADA,BALANCE,TOTPRODS,NETDELIC,2020,91160.481
CANADA,BALANCE,TOTPRODS,NETDELIC,2021,92114.53
CANADA,BALANCE,TOTPRODS,NETDELIC,3Q2022,25033.31
CANADA,BALANCE,TOTPRODS,NETDELIC,SEP2021,7745.707
CANADA,BALANCE,TOTPRODS,NETDELIC,SEP2022,7996.442
CANADA,BALANCE,TOTPRODS,NETDELIC,YTD2021,67654.613
CANADA,BALANCE,TOTPRODS,NETDELIC,YTD2022,70645.617
CHILE,BALANCE,GASDIES,NETDELIC,2020,8382.57
CHILE,BALANCE,GASDIES,NETDELIC,2021,9178.457
CHILE,BALANCE,GASDIES,NETDELIC,3Q2022,1502.801
CHILE,BALANCE,GASDIES,NETDELIC,SEP2021,752.294
CHILE,BALANCE,GASDIES,NETDELIC,YTD2021,6749.003
CHILE,BALANCE,GASDIES,NETDELIC,YTD2022,6318.093
CHILE,BALANCE,LPG,NETDELIC,2020,1420.264
CHILE,BALANCE,LPG,NETDELIC,2021,1382.13
CHILE,BALANCE,LPG,NETDELIC,3Q2022,280.554
CHILE,BALANCE,LPG,NETDELIC,SEP2021,122.938
CHILE,BALANCE,LPG,NETDELIC,YTD2021,1089.162
CHILE,BALANCE,LPG,NETDELIC,YTD2022,943.376
CHILE,BALANCE,NAPHTHA,NETDELIC,2020,53.165
CHILE,BALANCE,NAPHTHA,NETDELIC,2021,43.371
CHILE,BALANCE,NAPHTHA,NETDELIC,3Q2022,3.45
CHILE,BALANCE,NAPHTHA,NETDELIC,SEP2021,0.0
CHILE,BALANCE,NAPHTHA,NETDELIC,YTD2021,32.831
CHILE,BALANCE,NAPHTHA,NETDELIC,YTD2022,31.315
CHILE,BALANCE,OPRODS,NETDELIC,2020,680.542
CHILE,BALANCE,OPRODS,NETDELIC,2021,585.197
CHILE,BALANCE,OPRODS,NETDELIC,3Q2022,164.755
CHILE,BALANCE,OPRODS,NETDELIC,SEP2021,48.57
CHILE,BALANCE,OPRODS,NETDELIC,YTD2021,432.597
CHILE,BALANCE,OPRODS,NETDELIC,YTD2022,428.661
CHILE,BALANCE,RESFUEL,NETDELIC,2020,527.883
CHILE,BALANCE,RESFUEL,NETDELIC,2021,571.322
CHILE,BALANCE,RESFUEL,NETDELIC,3Q2022,88.613
CHILE,BALANCE,RESFUEL,NETDELIC,SEP2021,42.75
CHILE,BALANCE,RESFUEL,NETDELIC,YTD2021,459.311
CHILE,BALANCE,RESFUEL,NETDELIC,YTD2022,253.285
CHILE,BALANCE,TOTGASO,NETDELIC,2020,3033.729
CHILE,BALANCE,TOTGASO,NETDELIC,2021,3737.065
CHILE,BALANCE,TOTGASO,NETDELIC,3Q2022,627.626
CHILE,BALANCE,TOTGASO,NETDELIC,SEP2021,342.585
CHILE,BALANCE,TOTGASO,NETDELIC,YTD2021,2640.73
CHILE,BALANCE,TOTGASO,NETDELIC,YTD2022,2698.057
CHILE,BALANCE,TOTKERO,NETDELIC,2020,872.829
CHILE,BALANCE,TOTKERO,NETDELIC,2021,824.11
CHILE,BALANCE,TOTKERO,NETDELIC,3Q2022,81.775
CHILE,BALANCE,TOTKERO,NETDELIC,SEP2021,85.205
CHILE,BALANCE,TOTKERO,NETDELIC,YTD2021,585.883
CHILE,BALANCE,TOTKERO,NETDELIC,YTD2022,608.616
CHILE,BALANCE,TOTPRODS,NETDELIC,2020,14970.982
CHILE,BALANCE,TOTPRODS,NETDELIC,2021,16321.652
CHILE,BALANCE,TOTPRODS,NETDELIC,3Q2022,2749.574
CHILE,BALANCE,TOTPRODS,NETDELIC,SEP2021,1394.342
CHILE,BALANCE,TOTPRODS,NETDELIC,YTD2021,11989.517
CHILE,BALANCE,TOTPRODS,NETDELIC,YTD2022,11281.403
CZECH,BALANCE,GASDIES,NETDELIC,2020,4801.0
CZECH,BALANCE,GASDIES,NETDELIC,2021,5137.0
CZECH,BALANCE,GASDIES,NETDELIC,3Q2022,871.0
CZECH,BALANCE,GASDIES,NETDELIC,SEP2021,485.0
CZECH,BALANCE,GASDIES,NETDELIC,YTD2021,3803.0
CZECH,BALANCE,GASDIES,NETDELIC,YTD2022,3389.0
CZECH,BALANCE,LPG,NETDELIC,2020,373.0
CZECH,BALANCE,LPG,NETDELIC,2021,432.0
CZECH,BALANCE,LPG,NETDELIC,3Q2022,77.0
CZECH,BALANCE,LPG,NETDELIC,SEP2021,39.0
CZECH,BALANCE,LPG,NETDELIC,YTD2021,322.0
CZECH,BALANCE,LPG,NETDELIC,YTD2022,274.0
CZECH,BALANCE,NAPHTHA,NETDELIC,2020,787.0
CZECH,BALANCE,NAPHTHA,NETDELIC,2021,1026.0
CZECH,BALANCE,NAPHTHA,NETDELIC,3Q2022,140.0
CZECH,BALANCE,NAPHTHA,NETDELIC,SEP2021,90.0
CZECH,BALANCE,NAPHTHA,NETDELIC,YTD2021,734.0
CZECH,BALANCE,NAPHTHA,NETDELIC,YTD2022,692.0
CZECH,BALANCE,OPRODS,NETDELIC,2020,1151.0
CZECH,BALANCE,OPRODS,NETDELIC,2021,1231.0
CZECH,BALANCE,OPRODS,NETDELIC,3Q2022,245.0
CZECH,BALANCE,OPRODS,NETDELIC,SEP2021,107.0
CZECH,BALANCE,OPRODS,NETDELIC,YTD2021,882.0
CZECH,BALANCE,OPRODS,NETDELIC,YTD2022,930.0
CZECH,BALANCE,RESFUEL,NETDELIC,2020,49.0
CZECH,BALANCE,RESFUEL,NETDELIC,2021,64.0
CZECH,BALANCE,RESFUEL,NETDELIC,3Q2022,9.0
CZECH,BALANCE,RESFUEL,NETDELIC,SEP2021,4.0
CZECH,BALANCE,RESFUEL,NETDELIC,YTD2021,47.0
CZECH,BALANCE,RESFUEL,NETDELIC,YTD2022,42.0
CZECH,BALANCE,TOTGASO,NETDELIC,2020,1438.0
CZECH,BALANCE,TOTGASO,NETDELIC,2021,1518.0
CZECH,BALANCE,TOTGASO,NETDELIC,3Q2022,270.0
CZECH,BALANCE,TOTGASO,NETDELIC,SEP2021,144.0
CZECH,BALANCE,TOTGASO,NETDELIC,YTD2021,1120.0
CZECH,BALANCE,TOTGASO,NETDELIC,YTD2022,1041.0
CZECH,BALANCE,TOTKERO,NETDELIC,2020,149.0
CZECH,BALANCE,TOTKERO,NETDELIC,2021,168.0
CZECH,BALANCE,TOTKERO,NETDELIC,3Q2022,68.0
CZECH,BALANCE,TOTKERO,NETDELIC,SEP2021,22.0
CZECH,BALANCE,TOTKERO,NETDELIC,YTD2021,118.0
CZECH,BALANCE,TOTKERO,NETDELIC,YTD2022,183.0
CZECH,BALANCE,TOTPRODS,NETDELIC,2020,8748.0
CZECH,BALANCE,TOTPRODS,NETDELIC,2021,9576.0
CZECH,BALANCE,TOTPRODS,NETDELIC,3Q2022,1680.0
CZECH,BALANCE,TOTPRODS,NETDELIC,SEP2021,891.0
CZECH,BALANCE,TOTPRODS,NETDELIC,YTD2021,7026.0
CZECH,BALANCE,TOTPRODS,NETDELIC,YTD2022,6551.0
DENMARK,BALANCE,GASDIES,NETDELIC,2020,3566.0
DENMARK,BALANCE,GASDIES,NETDELIC,2021,3698.0
DENMARK,BALANCE,GASDIES,NETDELIC,3Q2022,926.0
DENMARK,BALANCE,GASDIES,NETDELIC,SEP2021,327.0
DENMARK,BALANCE,GASDIES,NETDELIC,SEP2022,327.0
DENMARK,BALANCE,GASDIES,NETDELIC,YTD2021,2735.0
DENMARK,BALANCE,GASDIES,NETDELIC,YTD2022,2766.0
DENMARK,BALANCE,LPG,NETDELIC,2020,56.0
DENMARK,BALANCE,LPG,NETDELIC,2021,62.0
DENMARK,BALANCE,LPG,NETDELIC,3Q2022,18.0
DENMARK,BALANCE,LPG,NETDELIC,SEP2021,4.0
DENMARK,BALANCE,LPG,NETDELIC,SEP2022,6.0
DENMARK,BALANCE,LPG,NETDELIC,YTD2021,47.0
DENMARK,BALANCE,LPG,NETDELIC,YTD2022,46.0
DENMARK,BALANCE,OPRODS,NETDELIC,2020,441.0
DENMARK,BALANCE,OPRODS,NETDELIC,2021,404.0
DENMARK,BALANCE,OPRODS,NETDELIC,3Q2022,113.0
DENMARK,BALANCE,OPRODS,NETDELIC,SEP2021,41.0
DENMARK,BALANCE,OPRODS,NETDELIC,SEP2022,41.0
DENMARK,BALANCE,OPRODS,NETDELIC,YTD2021,304.0
DENMARK,BALANCE,OPRODS,NETDELIC,YTD2022,311.0
DENMARK,BALANCE,RESFUEL,NETDELIC,2020,69.0
DENMARK,BALANCE,RESFUEL,NETDELIC,2021,53.0
DENMARK,BALANCE,RESFUEL,NETDELIC,3Q2022,19.0
DENMARK,BALANCE,RESFUEL,NETDELIC,SEP2021,4.0
DENMARK,BALANCE,RESFUEL,NETDELIC,SEP2022,11.0
DENMARK,BALANCE,RESFUEL,NETDELIC,YTD2021,28.0
DENMARK,BALANCE,RESFUEL,NETDELIC,YTD2022,43.0
DENMARK,BALANCE,TOTGASO,NETDELIC,2020,1239.0
DENMARK,BALANCE,TOTGASO,NETDELIC,2021,1280.0
DENMARK,BALANCE,TOTGASO,NETDELIC,3Q2022,323.0
DENMARK,BALANCE,TOTGASO,NETDELIC,SEP2021,117.0
DENMARK,BALANCE,TOTGASO,NETDELIC,SEP2022,106.0
DENMARK,BALANCE,TOTGASO,NETDELIC,YTD2021,952.0
DENMARK,BALANCE,TOTGASO,NETDELIC,YTD2022,952.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2020,379.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2021,462.0
DENMARK,BALANCE,TOTKERO,NETDELIC,3Q2022,232.0
DENMARK,BALANCE,TOTKERO,NETDELIC,SEP2021,56.0
DENMARK,BALANCE,TOTKERO,NETDELIC,SEP2022,72.0
DENMARK,BALANCE,TOTKERO,NETDELIC,YTD2021,298.0
DENMARK,BALANCE,TOTKERO,NETDELIC,YTD2022,570.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,2020,5750.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,2021,5959.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,3Q2022,1631.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,SEP2021,549.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,SEP2022,563.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,YTD2021,4364.0
DENMARK,BALANCE,TOTPRODS,NETDELIC,YTD2022,4688.0
ESTONIA,BALANCE,GASDIES,NETDELIC,2020,707.0
ESTONIA,BALANCE,GASDIES,NETDELIC,2021,763.0
ESTONIA,BALANCE,GASDIES,NETDELIC,3Q2022,143.0
ESTONIA,BALANCE,GASDIES,NETDELIC,SEP2021,62.0
ESTONIA,BALANCE,GASDIES,NETDELIC,YTD2021,569.0
ESTONIA,BALANCE,GASDIES,NETDELIC,YTD2022,515.0
ESTONIA,BALANCE,LPG,NETDELIC,2020,16.0
ESTONIA,BALANCE,LPG,NETDELIC,2021,15.0
ESTONIA,BALANCE,LPG,NETDELIC,3Q2022,2.0
ESTONIA,BALANCE,LPG,NETDELIC,SEP2021,1.0
ESTONIA,BALANCE,LPG,NETDELIC,YTD2021,10.0
ESTONIA,BALANCE,LPG,NETDELIC,YTD2022,9.0
ESTONIA,BALANCE,RESFUEL,NETDELIC,2020,13.0
ESTONIA,BALANCE,RESFUEL,NETDELIC,2021,22.0
ESTONIA,BALANCE,RESFUEL,NETDELIC,3Q2022,4.0
ESTONIA,BALANCE,RESFUEL,NETDELIC,SEP2021,2.0
ESTONIA,BALANCE,RESFUEL,NETDELIC,YTD2021,13.0
ESTONIA,BALANCE,RESFUEL,NETDELIC,YTD2022,16.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,2020,254.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,2021,207.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,3Q2022,40.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,SEP2021,18.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,YTD2021,157.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,YTD2022,136.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2020,33.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2021,49.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,3Q2022,5.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,SEP2021,6.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,YTD2021,33.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,YTD2022,38.0
ESTONIA,BALANCE,TOTPRODS,NETDELIC,2020,1023.0
ESTONIA,BALANCE,TOTPRODS,NETDELIC,2021,1056.0
ESTONIA,BALANCE,TOTPRODS,NETDELIC,3Q2022,194.0
ESTONIA,BALANCE,TOTPRODS,NETDELIC,SEP2021,89.0
ESTONIA,BALANCE,TOTPRODS,NETDELIC,YTD2021,782.0
ESTONIA,BALANCE,TOTPRODS,NETDELIC,YTD2022,714.0
FINLAND,BALANCE,GASDIES,NETDELIC,2020,4087.0
FINLAND,BALANCE,GASDIES,NETDELIC,2021,4203.0
FINLAND,BALANCE,GASDIES,NETDELIC,3Q2022,661.0
FINLAND,BALANCE,GASDIES,NETDELIC,SEP2021,370.0
FINLAND,BALANCE,GASDIES,NETDELIC,YTD2021,3066.0
FINLAND,BALANCE,GASDIES,NETDELIC,YTD2022,2733.0
FINLAND,BALANCE,LPG,NETDELIC,2020,1073.0
FINLAND,BALANCE,LPG,NETDELIC,2021,944.0
FINLAND,BALANCE,LPG,NETDELIC,3Q2022,249.0
FINLAND,BALANCE,LPG,NETDELIC,SEP2021,91.0
FINLAND,BALANCE,LPG,NETDELIC,YTD2021,680.0
FINLAND,BALANCE,LPG,NETDELIC,YTD2022,763.0
FINLAND,BALANCE,NAPHTHA,NETDELIC,YTD2022,33.0
FINLAND,BALANCE,OPRODS,NETDELIC,2020,305.0
FINLAND,BALANCE,OPRODS,NETDELIC,2021,195.0
FINLAND,BALANCE,OPRODS,NETDELIC,3Q2022,26.0
FINLAND,BALANCE,OPRODS,NETDELIC,SEP2021,16.0
FINLAND,BALANCE,OPRODS,NETDELIC,YTD2021,151.0
FINLAND,BALANCE,OPRODS,NETDELIC,YTD2022,126.0
FINLAND,BALANCE,RESFUEL,NETDELIC,2020,552.0
FINLAND,BALANCE,RESFUEL,NETDELIC,2021,438.0
FINLAND,BALANCE,RESFUEL,NETDELIC,3Q2022,84.0
FINLAND,BALANCE,RESFUEL,NETDELIC,SEP2021,39.0
FINLAND,BALANCE,RESFUEL,NETDELIC,YTD2021,312.0
FINLAND,BALANCE,RESFUEL,NETDELIC,YTD2022,299.0
FINLAND,BALANCE,TOTGASO,NETDELIC,2020,1316.0
FINLAND,BALANCE,TOTGASO,NETDELIC,2021,1342.0
FINLAND,BALANCE,TOTGASO,NETDELIC,3Q2022,243.0
FINLAND,BALANCE,TOTGASO,NETDELIC,SEP2021,114.0
FINLAND,BALANCE,TOTGASO,NETDELIC,YTD2021,1018.0
FINLAND,BALANCE,TOTGASO,NETDELIC,YTD2022,847.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2020,351.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2021,318.0
FINLAND,BALANCE,TOTKERO,NETDELIC,3Q2022,108.0
FINLAND,BALANCE,TOTKERO,NETDELIC,SEP2021,33.0
FINLAND,BALANCE,TOTKERO,NETDELIC,YTD2021,185.0
FINLAND,BALANCE,TOTKERO,NETDELIC,YTD2022,382.0
FINLAND,BALANCE,TOTPRODS,NETDELIC,2020,7684.0
